title,author,publication_year,journal_name,doiabstract,doi,abstract
Due Diligence,BRENDAN DALEY,04 March 2024,The Journal of Finance,,/doi/10.1111/jofi.13322,"ABSTRACTWe propose a model of due diligence and analyze its effect on prices, payoffs, and deal completion. In our model, if the seller accepts an offer, the winning bidder (or “acquirer”) can gather information and chooses when to complete the transaction. In equilibrium, the acquirer engages in “too much” due diligence. Our quantitative results suggest that the magnitude of the distortion is economically significant. Nevertheless, allowing for due diligence can improve both total surplus and the seller's payoff compared to a setting without due diligence. We use our framework to explore the timing of due diligence, bidder heterogeneity, and breakup fees."
Broadband Internet and the Stock Market Investments of Individual Investors,HANS K. HVIDE,17 April 2024,The Journal of Finance,,/doi/10.1111/jofi.13335,"ABSTRACTWe study the effects of broadband internet use on the investment decisions of individual investors. A public program in Norway provides plausibly exogenous variation in internet use. Our instrumental variables estimates show that internet use causes a substantial increase in stock market participation, driven primarily by increased fund ownership. Existing investors tilt their portfolios toward funds, thereby obtaining more diversified portfolios and higher Sharpe ratios, and do not increase their trading activity in stocks. Overall, access to high-speed internet spurs a “democratization of finance,” with individuals making investment decisions that are more in line with the advice from portfolio theory."
"Mergers, Product Prices, and Innovation: Evidence from the Pharmaceutical Industry",ALICE BONAIMÉ,01 March 2024,The Journal of Finance,,/doi/10.1111/jofi.13321,"ABSTRACTUsing novel data from the pharmaceutical industry, we study product prices and innovation around mergers. Exploiting within-deal variation in product market consolidation, we show that prices increase more for drugs in consolidating markets than for matched control drugs. Estimates indicate a 2% average price effect that persists for about one year. Price increases expand with acquirer-target product similarity and are more pronounced within less competitive product markets with fewer players and no generic competition. Examination of trade-offs reveals these deals generate significant shareholder value. They also spur labeling and other manufacturing-related innovation, but not the development of new drugs."
Does Alternative Data Improve Financial Forecasting? The Horizon Effect,OLIVIER DESSAINT,07 March 2024,The Journal of Finance,,/doi/10.1111/jofi.13323,"ABSTRACTExisting research suggests that alternative data are mainly informative about short-term future outcomes. We show theoretically that the availability of short-term-oriented data can induce forecasters to optimally shift their attention from the long term to the short term because it reduces the cost of obtaining short-term information. Consequently, the informativeness of their long-term forecasts decreases, even though the informativeness of their short-term forecasts increases. We test and confirm this prediction by considering how the informativeness of equity analysts' forecasts at various horizons varies over the long run and with their exposure to social media data."
Modeling Conditional Factor Risk Premia Implied by Index Option Returns,MATHIEU FOURNIER,08 March 2024,The Journal of Finance,,/doi/10.1111/jofi.13324,"ABSTRACTWe propose a novel factor model for option returns. Option exposures are estimated nonparametrically, and factor risk premia can vary nonlinearly with states. The model is estimated using regressions with minimal assumptions on factor and option return dynamics. We estimate the model using index options to characterize the conditional risk premia for factors of interest, such as the market return, market variance, tail and intermediary risk factors, higher moments, and the VIX term structure slope. Together, market return and variance explain more than 90% of option return variation. Unconditionally, the magnitude of the variance risk premium is plausible. It displays pronounced time variation, spikes during crises, and always has the expected sign."
Nonstandard Errors,ALBERT J. MENKVELD,17 April 2024,The Journal of Finance,,/doi/10.1111/jofi.13337,"ABSTRACTIn statistics, samples are drawn from a population in a data-generating process (DGP). Standard errors measure the uncertainty in estimates of population parameters. In science, evidence is generated to test hypotheses in an evidence-generating process (EGP). We claim that EGP variation across researchers adds uncertainty—nonstandard errors (NSEs). We study NSEs by letting 164 teams test the same hypotheses on the same data. NSEs turn out to be sizable, but smaller for more reproducible or higher rated research. Adding peer-review stages reduces NSEs. We further find that this type of uncertainty is underestimated by participants."
Political Polarization Affects Households' Financial Decisions: Evidence from Home Sales,W. BEN MCCARTNEY,11 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13315,"ABSTRACTPolitical identity and partisanship are salient features of today's society. Using deeds records and voter rolls, we show that current residents are more likely to sell their homes when opposite-party neighbors move in nearby than when unaffiliated or same-party neighbors do. This is especially true when the new neighbors are politically active, consistent with an animosity between parties mechanism. We conclude that affective polarization is not limited to purely political settings and affects one of the household's most important financial decisions, their home transactions."
Measuring “Dark Matter” in Asset Pricing Models,HUI CHEN,03 March 2024,The Journal of Finance,,/doi/10.1111/jofi.13317,"ABSTRACTWe formalize the concept of “dark matter” in asset pricing models by quantifying the additional informativeness of cross-equation restrictions about fundamental dynamics. The dark-matter measure captures the degree of fragility for models that are potentially misspecified and unstable: a large dark-matter measure indicates that the model lacks internal refutability (weak power of optimal specification tests) and external validity (high overfitting tendency and poor out-of-sample fit). The measure can be computed at low cost even for complex dynamic structural models. To illustrate its applications, we provide quantitative examples applying the measure to (time-varying) rare-disaster risk and long-run risk models."
Informed Trading Intensity,VINCENT BOGOUSSLAVSKY,27 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13320,"ABSTRACTWe train a machine learning method on a class of informed trades to develop a new measure of informed trading, informed trading intensity (ITI). ITI increases before earnings, mergers and acquisitions, and news announcements, and has implications for return reversal and asset pricing. ITI is effective because it captures nonlinearities and interactions between informed trading, volume, and volatility. This data-driven approach can shed light on the economics of informed trading, including impatient informed trading, commonality in informed trading, and models of informed trading. Overall, learning from informed trading data can generate an effective informed trading measure."
How Integrated are Credit and Equity Markets? Evidence from Index Options,PIERRE COLLIN-DUFRESNE,12 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13300,"ABSTRACTWe study the extent to which credit index (CDX) options are priced consistent with S&P 500 (SPX) equity index options. We derive analytical expressions for CDX and SPX options within a structural credit-risk model with stochastic volatility and jumps using new results for pricing compound options via multivariate affine transform analysis. The model captures many aspects of the joint dynamics of CDX and SPX options. However, it cannot reconcile the relative levels of option prices, suggesting that credit and equity markets are not fully integrated. A strategy of selling CDX volatility yields significantly higher excess returns than selling SPX volatility."
Dissecting the Long-Term Performance of the Chinese Stock Market,FRANKLIN ALLEN,01 March 2024,The Journal of Finance,,/doi/10.1111/jofi.13312,"ABSTRACTDomestically listed Chinese (A-share) firms have lower stock returns than externally listed Chinese, developed, and emerging country firms during 2000 to 2018. They also have lower net cash flows than matched unlisted Chinese firms. The underperformance of both stock and accounting returns is more pronounced for large A-share firms, while small firms show no underperformance along either dimension. Investor sentiment explains low stock returns in the cross-country and within-A-share samples. Institutional deficiencies in listing and delisting processes and weak corporate governance in terms of shareholder value creation are consistent with the underperformance in stock returns and net cash flows."
The Narrow Channel of Quantitative Easing: Evidence from YCC Down Under,DAVID O. LUCCA,18 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13307,"ABSTRACTWe study the recent Australian experience with yield curve control (YCC) as perhaps the best evidence of how this policy might work in other developed economies. YCC seemingly worked well in 2020, when the market expected short rates to stay at zero for a long period of time. As the global recovery and inflation gained momentum in 2021, liftoff expectations moved up, the Reserve Bank of Australia purchased most of the targeted government bond outstanding, and the target bond's yield dislocated from other financial market instruments. The evidence suggests that central bank bond purchase programs can operate more narrowly than previously considered."
Overconfidence and Preferences for Competition,ERNESTO REUBEN,13 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13314,"ABSTRACTWe study when preferences for competition are a positive economic trait among high earners and the extent to which this trait can explain the gender gap in income among a master's degree in business administration (MBAs). Consistent with the experimental evidence, preferences for competition are a positive economic trait only for individuals who are not overconfident. Preferences for competition correlate with income only at graduation when bonuses are guaranteed and not a function of performance. Overconfident competition-loving MBAs observe lower compensation and income growth, and experience greater exit from high-reward industries and more frequent job interruptions. Preferences for competition do not explain the gender pay gap among MBAs."
Disclosing a Random Walk,ILAN KREMER,13 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13290,"ABSTRACTWe examine a dynamic disclosure model in which the value of a firm follows a random walk. Every period, with some probability, the manager learns the firm's value and decides whether to disclose it. The manager maximizes the market perception of the firm's value, which is based on disclosed information. In equilibrium, the manager follows a threshold strategy with thresholds below current prices. He sometimes reveals pessimistic information that reduces the market perception of the firm's value. He does so to reduce future market uncertainty, which is valuable even under risk-neutrality."
A q Theory of Internal Capital Markets,MIN DAI,24 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13318,"ABSTRACTWe propose a tractable model of dynamic investment, spinoffs, financing, and risk management for a multidivision firm facing costly external finance. Our analysis formalizes the following insights: (i) Within-firm resource allocation is based not only on divisions' productivity, as in winner-picking models, but also their risk; (ii) firms may voluntarily spin off productive divisions to increase liquidity; (iii) diversification can reduce firm value in low-liquidity states, as it increases the spinoff cost and hampers liquidity management; (iv) corporate socialism makes liquidity less valuable; and (v) division investment is determined by the ratio between marginaland marginal value of cash."
Fee Variation in Private Equity,JULIANE BEGENAU,23 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13319,"ABSTRACTWe study how investment fees vary within private equity funds. Net-of-fee return clustering suggests that most funds have two tiers of fees, and we decompose differences across tiers into both management- and performance-based fees. Managers of venture capital funds and those in high demand are less likely to use multiple fee schedules. Some investors consistently pay lower fees relative to others within their funds. Investor size, experience, and past performance explain some but not all of this effect, suggesting that unobserved traits like negotiation skill or bargaining power materially impact the fees that investors pay to access private markets."
Aversion to Student Debt? Evidence from Low-Wage Workers,RADHAKRISHNAN GOPALAN,08 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13297,"ABSTRACTWe combine state minimum wage changes with individual-level income and credit data to estimate the effect of wage gains on the debt of low-wage workers. In the three years following a $0.88 minimum wage increase, low-wage workers experience a $2,712 income increase and a $856 decrease in debt. The entire decline in debt comes from less student loan borrowing among enrolled college students. Credit constraints, buffer-stock behavior, and other rational channels cannot explain the reduction in student debt. Our results are consistent with students perceiving a utility cost of borrowing student debt arising from mental accounting."
The Equilibrium Size and Value-Added of Venture Capital,FRANCESCO SANNINO,14 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13313,"ABSTRACTI model positive sorting of entrepreneurs across the high and low value-added segments of the venture capital market. Aiming to attract high-quality entrepreneurs, inefficiently many venture capitalists (VCs) commit to provide high value-added by forming small portfolios. This draws the marginal entrepreneur away from the low value-added segment, reducing match quality in the high value-added segment too. There is underinvestment. Multiple equilibria may emerge, and they differ in aggregate investment. The model rationalizes evidence on VC returns and value-added along fundraising “waves” and when the cost of entrepreneurship falls, and generates untested predictions on the size and value-added of venture capital."
Auctions with Endogenous Initiation,ALEXANDER S. GORBENKO,02 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13288,"ABSTRACTWe study initiation of takeover auctions by potential buyers and the seller. A bidder's indication of interest reveals that she is optimistic about the target. If bidders' values have a substantial common component, as in takeover battles between financial bidders, this effect disincentivizes bidders from indicating interest, and auctions are seller-initiated. Conversely, in private-value auctions, such as battles between strategic bidders, equilibria can feature both seller- and bidder-initiated auctions, with the likelihood of the latter decreasing in commonality of values and the probability of a forced sale by the seller. We also relate initiation to bids and auction outcomes."
The Dark Side of Circuit Breakers,HUI CHEN,23 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13310,"ABSTRACTMarket-wide circuit breakers are trading halts aimed at stabilizing the market during dramatic price declines. Using an intertemporal equilibrium model, we show that a circuit breaker significantly alters market dynamics and affects investor welfare. As the market approaches the circuit breaker, price volatility rises drastically, accelerating the chance of triggering the circuit breaker—the so-called “magnet effect,” returns exhibit increasing negative skewness, and trading activity spikes up. Our empirical analysis supports the model's predictions. Circuit breakers can affect overall welfare negatively or positively, depending on the relative significance of investors' trading motives for risk sharing versus irrational speculation."
Lender Automation and Racial Disparities in Credit Access,SABRINA T. HOWELL,11 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13303,"ABSTRACTProcess automation reduces racial disparities in credit access by enabling smaller loans, broadening banks' geographic reach, and removing human biases from decision making. We document these findings in the context of the Paycheck Protection Program (PPP), where private lenders faced no credit risk but decided which firms to serve. Black-owned firms obtained PPP loans primarily from automated fintech lenders, especially in areas with high racial animus. After traditional banks automated their loan processing procedures, their PPP lending to Black-owned firms increased. Our findings cannot be fully explained by racial differences in loan application behaviors, preexisting banking relationships, firm performance, or fraud rates."
Disclosing to Informed Traders,SNEHAL BANERJEE,08 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13296,"ABSTRACTWe develop a model in which a firm's manager can voluntarily disclose to privately informed investors. In equilibrium, the manager only discloses sufficiently favorable news. If the manager is known to be informed but disclosure is costly, the probability of disclosure increases with market liquidity and the stock trades at a discount relative to expected cash flows. However, when investors are uncertain about whether the manager is informed, disclosure can decrease with market liquidity and the stock can trade at a premium relative to expected cash flows. Moreover, contrary to common intuition, public information cancrowd inmore voluntary disclosure."
Leverage Is a Double-Edged Sword,AVANIDHAR SUBRAHMANYAM,15 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13316,"ABSTRACTWe use proprietary data on intraday transactions at a futures brokerage to analyze how implied leverage influences trading performance. Across all investors, leverage is negatively related to performance, due partly to increased trading costs and partly to forced liquidations resulting from margin calls. Defining skill out-of-sample, we find that relative performance differentials across unskilled and skilled investors persist. Unskilled investors' leverage amplifies losses from lottery preferences and the disposition effect. Leverage stimulates liquidity provision by skilled investors, and enhances returns. Although regulatory increases in required margins decrease skilled investors' returns, they enhance overall returns, and attenuate return volatility."
Choosing to Disagree: Endogenous Dismissiveness and Overconfidence in Financial Markets,SNEHAL BANERJEE,18 February 2024,The Journal of Finance,,/doi/10.1111/jofi.13311,"ABSTRACTThe psychology literature documents that individuals derive current utility from their beliefs about future events. We show that, as a result, investors in financial markets choose to disagree about both private information and price information. When objective price informativeness is low, each investor dismisses the private signals of others and ignores price information. In contrast, when prices are sufficiently informative, heterogeneous interpretations arise endogenously: most investors ignore prices, while the rest condition on it. Our analysis demonstrates how observed deviations from rational expectations (e.g., dismissiveness, overconfidence) arise endogenously, interact with each other, and vary with economic conditions."
Report of the Editor of The Journal of Finance for the Year 2023,ANTOINETTE SCHOAR,15 March 2024,The Journal of Finance,,/doi/10.1111/jofi.13329,
Front-Page News: The Effect of News Positioning on Financial Markets,ANASTASSIA FEDYK,01 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13287,"ABSTRACTThis paper estimates the effect of news positioning on the speed of price discovery, using exogenous variation in prominent (“front-page”) positioning of news articles on the Bloomberg terminal. Front-page articles see 240% higher trading volume and 176% larger absolute excess returns during the first 10 minutes after publication than equally important non-front-page articles. Overall, the information in front-page articles is fully incorporated into prices within an hour of publication. The response to non-front-page information of similar importance eventually converges but takes more than two days to be fully reflected in prices."
The Decline of Secured Debt,EFRAIM BENMELECH,18 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13308,"ABSTRACTThe share of secured debt issued (as a fraction of total corporate debt) declined steadily in the United States over the twentieth century. This stems partly from financial development giving creditors greater confidence that high-quality borrowers will respect their claims even if creditors do not obtain security upfront. Consequently, such borrowers prefer retaining financial flexibility by not giving security up front. Instead, security is given contingently—when a firm approaches distress. This also explains why, superimposed on the secular decline, the share of secured debt issued is countercyclical."
Liquidation Value and Loan Pricing,FRANCESCA BARBIERO,03 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13291,"ABSTRACTThis paper shows that the liquidation value of collateral depends on the interdependency between borrower and collateral risk. Using transaction-level data on short-term repurchase agreements (repo), we show that borrowers pay a premium of 1.1 to 2.6 basis points when their default risk is positively correlated with the risk of the collateral that they pledge. Moreover, we show that borrowers internalize this premium when making their collateral choices. Loan-level credit registry data suggest that the results extend to the corporate loan market as well."
Neglected Risks in the Communication of Residential Mortgage-Backed Securities Offerings,HAROLD H. ZHANG,13 September 2023,The Journal of Finance,,/doi/10.1111/jofi.13278,"ABSTRACTExamining the contractual disclosures during the sale of private-label residential mortgage-backed securities before the 2008 financial crisis, we find that textual contents in the risk-factor section predict subsequent losses and yet were not reflected in pricing. Insurance companies, especially life insurers and insurers with low regulatory capital ratios, are more exposed to textual risks. Consistent with issuers hedging litigation risks with disclosure, we find that textual contents are associated with second-lien underreporting and preissuance written communications. Overall, we find that investors neglected risks in the purportedly safe assets before the crisis."
Interest Rate Skewness and Biased Beliefs,MICHAEL BAUER,13 September 2023,The Journal of Finance,,/doi/10.1111/jofi.13276,"ABSTRACTConditional skewness of Treasury yields is an important indicator of the risks to the macroeconomic outlook. Positive skewness signals upside risk to interest rates during periods of accommodative monetary policy and an upward-sloping yield curve, and vice versa. Skewness has substantial predictive power for future bond excess returns, high-frequency interest rate changes around Federal Open Market Committee announcements, and survey forecast errors for interest rates. The estimated expectational errors, or biases in beliefs, are quantitatively important for statistical bond risk premia. These findings are consistent with a heterogeneous-beliefs model in which one of the agents is wrong about consumption growth."
Financing the Gig Economy,GREG BUCHAK,02 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13292,"ABSTRACTUnlike traditional firm production, gig economy workers provide their own physical capital. As a consequence, the low-income households for whom gig economy opportunities are most valuable often borrow to participate. In the context of ride share, difference-in-difference analysis reveals increased vehicle purchases, borrowing, utilization, and employment around entry, but financially constrained individuals cannot participate. To assess the equilibrium importance of financing, I build and estimate a structural model of the gig economy. Access to finance proves critical for the gig economy's growth: without finance, equilibrium quantities would be 40% lower and prices 90% higher, and only higher-income households could participate as drivers."
Trading and Shareholder Democracy,DORON LEVIT,03 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13289,"ABSTRACTWe study shareholder voting in a model in which trading affects the composition of the shareholder base. Trading and voting are complementary, which gives rise to self-fulfilling expectations about proposal acceptance and multiple equilibria. Prices and shareholder welfare can move in opposite directions, so the former may be an invalid proxy for the latter. Relaxing trading frictions can reduce welfare because it allows extreme shareholders to gain more weight in voting. Delegating decision-making to the board can help overcome collective action problems at the voting stage. We also analyze the role of index investors and social concerns of shareholders."
Legal Risk and Insider Trading,MARCIN KACPERCZYK,11 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13299,"ABSTRACTDo illegal insiders internalize legal risk? We address this question with hand-collected data from 530 SEC (the U.S. Securities and Exchange Commission) investigations. Using two plausibly exogenous shocks to expected penalties, we show that insiders trade less aggressively and earlier and concentrate on tips of greater value when facing a higher risk. The results match the predictions of a model where an insider internalizes the impact of trades on prices and the likelihood of prosecution and anticipates penalties in proportion to trade profits. Our findings lend support to the effectiveness of U.S. regulations' deterrence and the long-standing hypothesis that insider trading enforcement can hamper price informativeness."
Intervention with Screening in Panic-Based Runs,LIN SHEN,03 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13295,"ABSTRACTPolicymakers frequently use guarantees to mitigate panic-based runs in the financial system. We analyze a binary-action coordination game under the global games framework and propose a novel intervention program that screens investors based on their heterogeneous beliefs about the system's stability. The program only attracts investors who are at the margin of running, and their participation boosts all investors' confidence in the financial system. Compared with government guarantee programs, our proposed program is as effective at mitigating runs but features two advantages: it costs less to implement and it is robust to moral hazard."
The Global Impact of Brexit Uncertainty,TAREK A. HASSAN,02 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13293,"ABSTRACTWe propose a text-based method for measuring the cross-border propagation of large shocks at the firm level. We apply this method to estimate the expected costs, benefits, and risks of Brexit and find widespread reverberations in listed firms in 81 countries. International (i.e., non-U.K.) firms most exposed to Brexituncertainty(the second moment) lost significant market value and reduced hiring and investment. International firms also overwhelmingly expected negative first-moment impacts from the U.K.'s decision to leave the European Union (EU), particularly related to regulation, asset prices, and labor market impacts of Brexit."
The Virtue of Complexity in Return Prediction,BRYAN KELLY,08 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13298,"ABSTRACTMuch of the extant literature predicts market returns with “simple” models that use only a few parameters. Contrary to conventional wisdom, we theoretically prove that simple models severely understate return predictability compared to “complex” models in which the number of parameters exceeds the number of observations. We empirically document the virtue of complexity in U.S. equity market return prediction. Our findings establish the rationale for modeling expected returns through machine learning."
"Prestige, Promotion, and Pay",DANIEL FERREIRA,11 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13301,"ABSTRACTWe develop a theory in which financial (and other professional services) firms design career structures to “sell” prestigious jobs to qualified candidates. Firms create less prestigious entry-level jobs, which serve as currency for employees to pay for the right to compete for the more prestigious jobs. In optimal career structures, entry-level employees (“associates”) compete for better-paid and more prestigious positions (“managing directors” or “partners”). The model provides new implications relating job prestige to compensation, employment, competition, and the size of the financial sector."
Foreign Exchange Fixings and Returns around the Clock,INGOMAR KROHN,18 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13306,"ABSTRACTThe U.S. dollar appreciates in the run-up to foreign exchange (FX) fixes and depreciates thereafter, tracing aW-shaped return pattern around the clock. Return reversals for the top nine traded currencies over a 21-year period are pervasive and highly statistically significant, and they imply daily swings of more than one billion U.S. dollars based on spot volumes. Using natural experiments, we document the existence of a published reference rate determines the timing of intraday return reversals. We present evidence consistent with an inventory risk explanation whereby FX dealers intermediate unconditional demand for U.S. dollars at the fixes."
Information Cascades and Threshold Implementation: Theory and an Application to Crowdfunding,LIN WILLIAM CONG,05 November 2023,The Journal of Finance,,/doi/10.1111/jofi.13294,"ABSTRACTEconomic interactions often involve sequential actions, observational learning, and contingent project implementation. We incorporate all-or-nothing thresholds in a canonical model of information cascades. Early supporters effectively delegate their decisions to a “gatekeeper,” resulting in unidirectional cascades without herding on rejections. Project proposers can consequently charge higher prices. Proposal feasibility, project selection, and information aggregation all improve, even when agents can wait. Equilibrium outcomes depend on crowd size, and project implementation and information aggregation achieve efficiency in the large-crowd limit. Our key insights hold under thresholds in dollar amounts and alternative equilibrium selection, among other model extensions."
"Artificial Intelligence, Education, and Entrepreneurship",MICHAEL GOFMAN,12 December 2023,The Journal of Finance,,/doi/10.1111/jofi.13302,"ABSTRACTWe document an unprecedented brain drain of Artificial Intelligence (AI) professors from universities from 2004 to 2018. We find that students from the affected universities establish fewer AI startups and raise less funding. The brain-drain effect is significant for tenured professors, professors from top universities, and deep-learning professors. Additional evidence suggests that unobserved city- and university-level shocks are unlikely to drive our results. We consider several economic channels for the findings. The most consistent explanation is that professors' departures reduce startup founders' AI knowledge, which we find is an important factor for successful startup formation and fundraising."
Presidential Address: Housing Betas,MONIKA PIAZZESI,17 October 2025,The Journal of Finance,,/doi/10.1111/jofi.70000,"ABSTRACTThis paper documents new stylized facts about returns and cashflow growth rates on stocks and housing over decade-long holding periods. While cashflow growth rates on the two assets comove positively, their returns comove negatively until the Global Financial Crisis and positively thereafter. These facts present a puzzle for representative-agent models that imply positive return comovement for assets with similar cashflows. I consider a heterogeneous-agent model with segmented stock and housing markets connected through credit. News about the aggregate economy generates negative return comovement. Recent shifts such as wealthier homebuyers and institutional housing purchases reduce the importance of credit and segmentation."
The Credit Line Channel,DANIEL L. GREENWALD,27 August 2025,The Journal of Finance,,/doi/10.1111/jofi.13486,"ABSTRACTAggregate U.S. bank lending to firms expanded following the outbreak of COVID-19. Using loan-level supervisory data, we show that this expansion was driven by draws on credit lines by large firms. Banks that experienced larger credit line drawdowns restricted term lending more, crowding out credit to smaller firms, which reacted by reducing investment. A structural model calibrated to match our empirical results shows that while credit lines increase total bank credit in bad times, they redistribute credit from firms with high propensities to invest to firms with low propensities to invest, exacerbating the decrease in aggregate investment."
The Imperfect Intermediation of Money-Like Assets,JEREMY C. STEIN,14 October 2025,The Journal of Finance,,/doi/10.1111/jofi.13500,"ABSTRACTWe study supply-and-demand effects in the U.S. Treasury bill market by comparing the returns on T-bills to the policy rate on the Federal Reserve's reverse repurchase (RRP) facility. We develop and test a simple model where the RRP-bill spread is policed both by heterogeneously elastic money funds and by corporate treasurers who derive collateral benefits from holding T-bills. In response to shifts in T-bill supply, money funds act as front-line arbitrageurs. However, when T-bills become extremely scarce, less elastic corporate treasurers become the marginal investors and supply shifts have a larger effect on T-bill rates."
The Stock Market and Bank Risk-Taking,ANTONIO FALATO,06 October 2025,The Journal of Finance,,/doi/10.1111/jofi.13502,"ABSTRACTUsing confidential supervisory risk ratings, we document that banks increase risk after going public compared to a control group of banks that filed to go public but withdrew their filings for plausibly exogenous reasons. The increase in risk improves short-term performance at the expense of long-term performance. We argue that the increase in risk stems from pressure to maximize short-term stock prices and earnings once the bank is publicly traded. After going public, banks owned by investors that place greater value on short-term performance increase risk more, and those managed by CEOs with more short-term compensation also increase risk more."
Going for Broke: Bank Reputation and the Performance of Opaque Securities,ABE DE JONG,06 October 2025,The Journal of Finance,,/doi/10.1111/jofi.13503,"ABSTRACTCan banks’ reputational concerns improve the quality of opaque, off-balance sheet securities, such as mortgage-backed securities? We study this question in a uniquely parsimonious setting. In the 1760s, Dutch banking partnerships securitized West-Indian plantation mortgages that were risky and opaque. High-reputation banks originated better mortgages and issued securities that, on average, retained 17.5% more of their value during a market collapse. Reputational effects are attenuated when the managing partners were married into wealth or received a large share of profits in the short term, suggesting that bank reputation only works if bankers are personally exposed to (long-run) reputational losses."
The Propagation of Cyberattacks through the Financial System: Evidence from an Actual Event,ANTONIS KOTIDIS,27 August 2025,The Journal of Finance,,/doi/10.1111/jofi.13475,"ABSTRACTThis article quantifies the effects of a multiday cyberattack that forced offline a technology service provider (TSP) to the banking sector. The attack impaired customers’ ability to send payments through the TSP, but the business continuity plans of banks and the TSP reduced the effect by more than half. Large banks performed better. Through contagion, banks not directly exposed to the attack experienced a liquidity shortfall, causing them to borrow funds or tap reserves. The ability to send payments after hours helped avoid further contagion. These results highlight the importance of preparedness by the private and official sector for cyberattacks."
Impediments to the Schumpeterian Process in the Replacement of Large Firms,MARA FACCIO,20 August 2025,The Journal of Finance,,/doi/10.1111/jofi.13481,"ABSTRACTWe use newly assembled data overall encompassing up to 75 countries and starting circa 1910, to study impediments to the Schumpeterian process of creative destruction as it “proceeds by competitively destroying old businesses.” Political connections appear to represent an obstacle to the destructive part of the Schumpeterian process in the replacement of large firms. When accompanied by regulations that restrict entry, political connections can play a role in allowing large firms to remain large. When connected to Fogel, Morck, and Yeung (2008,Journal of Financial Economics89, 83–108), the results imply that political connections, combined with barriers to entry, can retard economic development."
"CEO Stress, Aging, and Death",MARK BORGSCHULTE,07 October 2025,The Journal of Finance,,/doi/10.1111/jofi.13497,"ABSTRACTWe assess the long-term effects of managerial stress on aging and mortality. Using a difference-in-differences design, we apply neural network–based machine-learning techniques to CEOs' facial images and show that exposure to industry distress shocks during the Great Recession produces visible signs of aging. We estimate a one-year increase in “apparent” age. Moreover, using data on CEOs since the mid-1970s, we estimate a 1.1-year decrease in life expectancy after an industry distress shock, but a two-year increase when antitakeover laws insulate CEOs from market discipline. The estimated health costs are significant, both in absolute terms and relative to other health risks."
Privacy and Team Incentives,ANDREA M. BUFFA,15 October 2025,The Journal of Finance,,/doi/10.1111/jofi.13496,"ABSTRACTReal-world contracts are typically private, observed only by their direct signatories, so agents working together are vulnerable to the principal opportunistically reducing other agents' incentives. The principal can mitigate this commitment problem by giving the most skilled agent a budget and delegating authority to write other agents' contracts. This endogenous hierarchy, never optimal with public contracts, raises effort, output, and compensation but allows rent extraction. The principal prefers it when contracts are opaque enough, skill is sufficiently heterogeneous across agents, and joint output is sensitive enough to effort. Our model provides novel predictions for the structure of banking syndicates."
"ESG News, Future Cash Flows, and Firm Value",FRANÇOIS DERRIEN,30 September 2025,The Journal of Finance,,/doi/10.1111/jofi.13498,"ABSTRACTWe investigate the expected consequences of negative environmental, social, and governance (ESG) news on firms' future profits. After learning about negative ESG news, analysts significantly downgrade their forecasts at short and longer horizons. Negative ESG news affects forecasts more strongly at longer horizons than other types of negative corporate news. The negative revisions of earnings forecasts following negative ESG news largely reflect expectations of lower future sales, rather than higher future costs. Quantitatively, forecast revisions can explain most of the negative impacts of ESG news on firm value. Analysts are correct to revise forecasts downward following negative ESG news."
Green Window Dressing,GIANPAOLO PARISE,29 September 2025,The Journal of Finance,,/doi/10.1111/jofi.13499,"ABSTRACTThis paper establishes that mutual funds strategically time their trades in environmental, social, and governance (ESG) stocks around disclosure dates to inflate their sustainability ratings. This claim is supported by three empirical findings. First, we show that funds' ESG betas increase shortly before disclosure and decrease shortly afterwards. Second, we document that post-disclosure fund returns are higher but have lower ESG exposure than disclosed portfolios. Third, we provide evidence that ESG stock prices temporarily rise before disclosure and decline afterwards. Overall, we establish that green window dressing positively impacts fund sustainability ratings, performance, and flows."
