title,author,publication_year,journal_name,doiabstract,doi,abstract
Friend or foe? The impact of refurbished products in markets with network effects and standards competition,Yilong (Eric) Zheng,06 November 2023,Journal of Operations Management,,/doi/10.1002/joom.1279,"AbstractThe practice of offering refurbished products has become increasingly prevalent, yet limited research has studied the potential consequences of this emerging product strategy on the market performance of the corresponding brand-new products. This study addresses this gap by examining the impact of refurbished products in markets characterized by network effects and standards competition, while considering the developmental stage of the technology standard employed by the products. Introducing refurbished products, primarily remanufactured from returned items, can pose challenges such as sales cannibalization and negative perceptions of product quality. We propose that introducing refurbished products can also generate positive effects, because the availability of refurbished products can be perceived as an indication of sizable prior sales of the brand-new counterparts, alleviating consumers' concerns regarding an insufficient user base and limited availability of complementary products. Our empirical and experimental studies consistently demonstrate that the availability of refurbished products adversely affects the market value and purchase intention of the corresponding brand-new products employing established technology standards. In contrast, the introduction of refurbished products does not have such a detrimental effect on products utilizing unestablished standards. Moreover, for a specific group of consumers, this green product strategy increases their purchase intention of brand-new products. The managerial implications of the findings are discussed."
"Show, don't tell: Education and physical exposure effects in remanufactured product markets",Huseyn Abdulla,11 April 2023,Journal of Operations Management,,/doi/10.1002/joom.1248,"AbstractWe study the effectiveness of two theoretically and practically relevant interventions designed to increase familiarity with and thereby stimulate the appeal of and willingness to pay (WTP) for remanufactured (refurbished) consumer products that are often found repulsive by consumers: (1) educating consumers about the remanufacturing process, (2) providing physical exposure to remanufactured products. We find that education does not cause an increase in the appeal of and WTP for remanufactured consumer products. Providing physical exposure to remanufactured products, relative to text and text-plus picture or video modalities, significantly increases both the appeal and WTP as a result of increasing perceived quality and decreasing disgust. Sellers can benefit from marketing remanufactured consumer products through physical channels (i.e., brick-and-mortar, outlet, showroom stores) as opposed to solely through online channels, which is the common practice among many sellers."
Antecedent configurations toward supply chain resilience: The joint impact of supply chain integration and big data analytics capability,Yisa Jiang,17 December 2023,Journal of Operations Management,,/doi/10.1002/joom.1282,"AbstractMany antecedents identified as essential to supply chain resilience (SCR) are often studied independently, without considering their synergistic effects. Based on a case study and resource orchestration theory, this article focuses on configurations of different antecedents regarding supply chain integration and big data analytics capability to develop proactive and reactive SCR. Using survey data from 277 Chinese manufacturing firms, we consider three dimensions of supply chain integration, information integration, operational integration and relational integration, and three dimensions of big data analytics capability, technical skills, managerial skills and data driven-decision culture, and conduct fuzzy-set qualitative comparative analysis (fsQCA) to explore antecedent configurations generating high proactive and reactive SCR. We find that multiple antecedent configurations can achieve high SCR and configurations for high proactive and reactive SCR are not identical, which may involve alternative effects across different antecedents. We further implement propensity score matching analysis and reveal that firms following these configurations for high SCR also have better economic and operational performance. Moreover, we check the robustness of findings by using secondary data and attributes analysis with machine learning. This article complements and extends existing SCR literature from the configurational perspective and provides practical insights for managers to build SCR."
How do suppliers respond to institutional complexity? Examining voluntary public environmental disclosure in a global manufacturing supply network,William Diebel,18 January 2024,Journal of Operations Management,,/doi/10.1002/joom.1293,"AbstractWhen making decisions about their commitments to environmental practices and performance, suppliers face heterogenous institutional logics and their diverse prescriptions for action. How do suppliers respond to such institutional complexity? We examine this question in the context of suppliers' voluntary public environmental disclosures (disclosure). Specifically, our study assembles a unique panel data set of global manufacturing suppliers and their annual contractual relationships with buyers. Building on the institutional logics perspective and the sustainable supply network literature, we hypothesize that suppliers selectively mimic the disclosure of their buyers by following market, corporate, and sustainability logics. Our study contributes to the institutional logics perspective and the sustainable supply network literature by indicating that in the context of disclosure, market and sustainability logics both actively shape suppliers' responses to institutional complexity. Furthermore, we find support for mimicry as a mechanism of buyer influence that can lead to disclosure heterogeneity across suppliers even when they follow the same logic, which opens new avenues for research. Our findings can be leveraged by buyers, policymakers, and other stakeholders interested in advancing transparency and sustainability in supply networks."
Understanding the impact of trade policy effect uncertainty on firm-level innovation investment,Daniel Chen,04 December 2023,Journal of Operations Management,,/doi/10.1002/joom.1285,"AbstractDrawing on real options and resource dependence theories, this study examines how firms adjust their innovation investments to address trade policy effect uncertainty (TPEU), a type of firm-specific, perceived environmental uncertainty capturing managers' difficulty in predicting the impacts of potential policy changes on business operations. To develop a context-dependent, time-varying measure of TPEU, we apply bidirectional encoder representations from transformers, an advanced deep learning technique. We analyze the texts of mandatory management discussion and analysis sections of annual reports from 3181 publicly listed Chinese firms. Our sample comprises 22,669 firm-year observations spanning the years 2007 to 2019. The econometric analyses show that firms experiencing higher TPEU will reduce innovation investments. This effect is stronger for firms facing lower competition, involving more foreign sales, and not owned by the state. These findings provide clarity on previously inconclusive results by showcasing the significant influence of policy effect uncertainty, as opposed to policy state uncertainty, on firms' decisions regarding innovation investments. Additionally, these findings underscore the importance of resource dependence factors as crucial contextual factors in this decision-making process."
Large interorganizational projects (LIPs): Toward an integrative perspective and research agenda on interorganizational governance,Jens K. Roehrich,27 November 2023,Journal of Operations Management,,/doi/10.1002/joom.1280,
Platform evolution in large inter-organizational collaborative research programs,Giovanni Radaelli,22 July 2023,Journal of Operations Management,,/doi/10.1002/joom.1273,"AbstractWe examine the role of platform sponsors and program managers in evolving a platform to stimulate inter-organizational collaboration in large research programs. Through a 5-year longitudinal case study, we analyzed a large inter-organizational collaborative research program in England, underpinned by the CLAHRC platform, sponsored by the NIHR. The research program attracted clinical academics in universities and clinical practitioners in a range of healthcare providers to collaborate in an ensemble of projects to drive evidence-based care for patients with long-term health conditions. Program managers struggled to facilitate collaboration through the platform, despite a highly decentralized governance approach. Our study identifies three mechanisms through which the platform sponsor and program managers revised the platform's governance strategies to enhance collaboration: (i) they instituted “interruptive events,” which routinely stopped projects, and analyzed if and why organizations struggle to collaborate; (ii) they expanded, rather than restricted, access rules for collaboration through “platform renting”; (iii) they re-distributed, rather than re-centralized, governance, to reduce unnecessary interdependences across collaborators attracted by the platform."
Co-evolution of governance mechanisms and coopetition in public-private projects,Audrey Rouyre,04 December 2023,Journal of Operations Management,,/doi/10.1002/joom.1281,"AbstractOne important question in public-private (PP) projects is how to manage coopetition—simultaneous cooperation and competition among project members. Prior studies on the governance of PP projects showed the importance of governance mechanisms to deal with major events such as technical or organizational disruptions but paid limited attention to the management of coopetition. At the same time, research on the management of coopetition mostly focused on industrial coopetition, whereas PP projects also entail public-private coopetition. Seeking to better understand how governance mechanisms may help manage coopetition in PP projects, we conducted an in-depth study of Galileo—a large PP project aimed at delivering Europe's own satellite-based navigation system. The findings show how three core aspects of project governance—(i) mechanisms (joint vs. separate use of contractual and relational mechanisms), (ii) form (lead organization vs. shared governance), and (iii) goals (to promote cooperation and/or prevent competition)—jointly explained the emergence and (mis)management of knowledge- and value-related coopetitive tensions. In turn, these tensions prompted a series of adaptations in the governance of the project. Our study contributes to a co-evolutionary understanding of the governance of PP projects and offers implications for practitioners seeking to (re)design PP project governance."
Down the drain: The dynamic interplay of governance adjustments addressing setbacks in large public–private projects,F. Fang,30 August 2023,Journal of Operations Management,,/doi/10.1002/joom.1277,"AbstractLarge government projects involving public–private collaborations inherently suffer from setbacks such as delays, cost overruns, or failure to meet contracted performance. Such setbacks may effectively be addressed through adjustments to contractual and relational governance; yet to date, the dynamics of governance adjustments and their interplay in addressing setbacks is not well understood. This research presents a dynamic theory of how parties can effectively address project setbacks through adjustments to contractual and relational governance. The dynamic theory was generated using longitudinal case data from two large public–private projects in the Netherlands that faced comparable project setbacks but deployed opposing governance adjustments, leading to drastically different project outcomes (i.e., collapse vs. recovery). This theory was then elaborated through two more cases and evidence from the literature. A system dynamics simulation model was then built that reproduces the different governance adjustments and outcomes observed in the four projects and serves to extend theory building. The refined theory not only shows under what conditions adjustments to contractual or relational governance are most effective, but also that governance adjustment interplay may trigger unintended side effects. As such, the theory explains why the careful balancing of governance adjustments is critical to project outcomes."
"Designing the transition to operations in large inter-organizational projects: Strategy, structure, process, and people",Xinyue Zhang,03 September 2023,Journal of Operations Management,,/doi/10.1002/joom.1275,"AbstractThe transition from projects to operations requires a spanning from more temporary, goal-oriented, and evolving organizational forms to more permanent, routine, and ongoing organizational forms. A question of practical and theoretical significance is how to organize the transition to operations in large inter-organizational projects. To answer this question, we conducted a longitudinal case study of Beijing Daxing International Airport, which is the largest transportation hub in China to date, and provides rich evidence for successfully managing the transition to operations. By analyzing the organizational design strategy, structures, processes, and management of people in the transition, we provide a synthetic framework for designing the transition to operations in large inter-organizational projects. The framework provides a set of considerations to design organizational boundaries that build connections, emphasize coordination, and achieve continuity between projects and operations. This study contributes to the nexus of operations management and project management and the organizational design of large inter-organizational projects."
"Behavioral multi-lever decision-making: A study of consumer return policy, price, and inventory decisions",Han Kyul Oh,05 September 2023,Journal of Operations Management,,/doi/10.1002/joom.1276,"AbstractConsumer return policies have been long recognized and studied by operations management scholars as an important managerial lever in a retail environment. Yet, the behavioral aspects of return policy decision-making and interaction of return policy decisions with other common operational decisions have not been investigated to date. We present a behavioral analysis of return policy decision-making in a retail environment with aggregate demand and individual product valuation uncertainties. Leveraging a generalized newsvendor context, we conduct a randomized behavioral experiment to understand how individuals make each of the three key retail decisions—refund amount, price, and order quantity—and the causal effect of salvage value on these decisions. We find that decision-makers exhibit behavioral regularities in making decisions across the three levers and they react to changes in the operating conditions in a boundedly rational manner, suggesting the use of heuristics. Based on behavioral regularities that we observe in our data—that is, responses, time-dependent effects, and decision dependencies—we develop a process theory based on behavioral decision-making tenets that offers a new direction with testable hypotheses for future research. The process theory describes a conditional decision-making heuristic that leads to a propagation of decision errors across different levers as well as lever-specific decision biases."
Mitigating the curse of complexity: The role of focus and the implications for costs of care,Sriram Thirumalai,23 October 2023,Journal of Operations Management,,/doi/10.1002/joom.1278,"AbstractThere has been a resurgence of interest in the role of operational focus in the healthcare operations literature in the backdrop of increasing demand for efficient and effective care. However, the evidence on the benefits of focus in healthcare is mixed. Our study proposes that a key piece of this puzzle that is been largely missing is an explicit consideration of the complexity of patient care needs. Specifically, our study serves to answer the questions: How does the complexity of care requirements affect care delivery operations? How does focus across the hierarchical levels of care affect care delivery outcomes across complexity regimes? The empirical analysis in the study is based on a large generalizable dataset of 246,663 patient discharges across 26 categories at 154 hospitals. We develop a multi-factor measure of complexity of care requirements. The study results point to the deleterious impact of complexity on the costs of care. Next, our findings highlight the differential impact of focus across hierarchical levels (task-level focus, category-level focus, and selective focus in related areas) on the costs of care. Third, our study findings highlight the role of focus in mitigating the effects of complexity on costs in a healthcare setting. We discuss the implications of the study findings for theory and practice, and the directions for future research."
Charting the Future of Blockchain in Operations and Supply Chain Management: Opportunities and Challenges,Fabrice Lumineau,06 August 2025,Journal of Operations Management,,/doi/10.1002/joom.70014,
"Success and Failure of Blockchain Technology Providers: Founders' Power, Beyond-Blockchain Exploration and Centralized Decision-Making",Yuanzhu Zhan,25 March 2025,Journal of Operations Management,,/doi/10.1002/joom.1364,"ABSTRACTDespite a growing focus on blockchain adoption within operations and supply chains, these initiatives exhibit an exceedingly high failure rate, with many failing to achieve sustainable success. Why are enterprise blockchain adoptions highly susceptible to failure? In our inductive case study of five technology providers offering blockchain services for operations and supply chains, we examine how founders' power (i.e., expert, prestige, and ownership) shapes management behaviors that build blockchain perceptions and influence stakeholders toward strategic adoption. Our findings reveal that high-performing cases actively seek inspiration beyond the blockchain ecosystem for service designs and adopt a centralized decision-making approach where key strategic decisions are made internally. In contrast, low-performing cases struggle due to within-blockchain exploration and decentralized decision-making, leading to slower implementation and limited scalability. Furthermore, we find that founders' behaviors in blockchain adoption are embraced by firm members through performance evaluation and interactions, shaping organizational practices and culture, ultimately determining the success or failure of blockchain technology providers. This study extends previous research at the intersection of founders' power and blockchain literature by developing propositions about how different sources of founders' power lead to distinct management behaviors, influencing the success or failure of blockchain adoption outcomes."
Governing Within Semirigid Limits: Navigating the Centralization–Decentralization Paradox in Blockchain-Based Platforms,Marvin Hanisch,18 June 2025,Journal of Operations Management,,/doi/10.1002/joom.70001,"ABSTRACTBlockchain-based platforms can facilitate data sharing and coordination in interorganizational ecosystems by enabling secure, tamper-evident recordkeeping and streamlined, trust-minimized transactions across organizational boundaries. However, their decentralized architecture may conflict with the centralized control exercised by platform sponsors, giving rise to a centralization–decentralization paradox. This study explores how this paradox unfolds in a large, blockchain-based logistics platform that was ultimately discontinued. Through an in-depth, longitudinal case study, we identify three interrelated governance contradictions—regarding ownership, trust, and growth—that triggered destabilizing oscillations between centralized and decentralized governance modes. We introduce the concept ofsemirigid limitsto capture the bounded flexibility within which governance can be made and adapted under such paradoxical conditions. Our findings show that the centralization–decentralization paradox is especially difficult to navigate when strategic boundary conditions—here, industry competition, fragmented coordination, and high interdependencies—are present. Our study contributes to the paradox and governance literature by theorizing how governance contradictions emerge and persist and by identifying the mechanisms that constrain alignment and adaptation. We also offer guidance for managers in regard to addressing the competing demands of centralization and decentralization in interorganizational platforms."
The Impact of Blockchain-Enabled Smart Contracts on Firms' Operational Efficiency,Yangchun Xiong,13 July 2025,Journal of Operations Management,,/doi/10.1002/joom.70006,"ABSTRACTSmart contracts, enabled by blockchain technology, are increasingly adopted by firms to automate the execution of agreements or contracts without the involvement of intermediaries. However, it is still unclear how smart contracts may affect firms' operational efficiency. We address this issue empirically by conducting a quasi-natural experiment in the United States in which certain states have enacted relevant laws that increase in-state firms' propensity to adopt and use smart contracts. Our difference-in-differences estimation suggests that compared with out-of-state control firms, in-state treatment firms' operational efficiency increases significantly after the enactment of smart contract laws. Our post hoc analysis further suggests that state-level smart contract laws help increase in-state firms' actual smart contract activities, which in turn lead to operational efficiency improvement. We also find that the operational efficiency improvement varies across firms with different supply chain complexities. While firms with a large number of supply chain partners (i.e., high horizontal complexity) gain more operational efficiency improvement, the improvement becomes less pronounced if firms' supply chain partners are distributed across different countries (i.e., high spatial complexity). Overall, our research not only demonstrates smart contracts' ability to improve operational efficiency but also reveals the critical role of supply chain complexity in affecting the operational efficiency improvement."
Incentivizing Blockchain Participation Through Task Assignment Mechanisms: Evidence From a Natural Experiment of Consensus Protocols on Ethereum,Wei Yang,17 March 2025,Journal of Operations Management,,/doi/10.1002/joom.1358,"ABSTRACTThis study examines how task assignment mechanisms affect the participation of workers on decentralized blockchains. In developing the theory, I highlight that blockchain represents a distinct organizational form for coordinating operations under a highly decentralized structure, in which the essential tasks of system infrastructure maintenance are assigned to third-party crowd workers through the unique governance mechanism of consensus protocol. I specifically focus on two widely adopted consensus protocols in the context of cryptocurrency, namely, proof-of-work (PoW), which assigns tasks that sustain the blockchain system operation based on workers' investments in computing power, and proof-of-stake (PoS), which assigns these tasks based on workers' investments in the native cryptocurrency as stakes. I argue that compared with PoW, PoS increases worker participation and task decentralization because the investment requirement of task participation in the form of blockchain native assets reduces workers' transaction costs in task contracting and their tendencies for hyper-competition. My empirical analysis leverages a natural experiment on Ethereum, namely, the “Merge” event on September 15, 2022, in which the blockchain changed the assignment rules by switching the consensus protocol from PoW to PoS. The results under a difference-in-differences research design confirm my arguments."
"Beyond Money: Incentive Effects of Tokenized Ownership on User Contribution in DAOs
",Kun Chen,23 February 2025,Journal of Operations Management,,/doi/10.1002/joom.1351,"ABSTRACTBlockchain technologies have catalyzed the rise of decentralized autonomous organizations (DAOs), which operate in an incentive network fueled by crypto tokens. In essence, these tokens are imbued with either payment rights (i.e., transactional tokens) or ownership rights (i.e., governance tokens). The decentralized organizational paradigm dismantles the traditional management structure and bring new research opportunities to Operations Management (OM). While the performance of DAOs has been largely examined in current OM literature, the effectiveness of their internal incentive mechanisms—specifically the one that uses ownership as rewards to promote user contributions—remains unclear. Focusing on DAO-enabled virtual communities, we seek to examine whether decentralized ownership provides stronger incentives for user behaviors, such as creation and curation, in comparison to traditional monetary rewards through the lens of psychological ownership theory. We obtained data fromSteemitthat captures the reward, creation, curation and transaction behaviors of 98,000 users from May 2017 to April 2019. By leveraging the “power-up” action as a shock that increases user ownership shares, we established a quasi-experimental setting. Employing the PSM-DID model, we found that the use of governance tokens is associated with enhanced creation and curation efforts but declined creation novelty, compared to the use of transactional tokens. Our additional analyses further reveal that the incentive effects of governance tokens diminish over time. However, upon the recurrence of the intended choice, these effects become reinforced. Notably, we find that governance token ownership is more strongly associated with curation efforts for users with weaker social ties. Conversely, for users with high reputation scores, their content creation behaviors are less strongly associated with governance token ownership. This study contributes to the burgeoning discourse on blockchain and cryptocurrency from an operational perspective, providing valuable insights for the design of incentive mechanisms in DAOs and advancing our understanding of operational efficiencies and stakeholder engagement in decentralized structures within Operations Management."
The Impact of “Lazy Minting” on Seller Performance in NFT Marketplaces—A Transaction Cost Economics Perspective,Mengyuan Fang,20 April 2025,Journal of Operations Management,,/doi/10.1002/joom.1368,"ABSTRACTIn the burgeoning marketplaces of digital assets, non-fungible tokens (NFTs) revolutionize digital asset ownership and intellectual property (IP) protection, but high minting costs create barriers to marketplace entry and growth. This study examines the impact of “lazy minting,” a new NFT production method introduced by major NFT marketplaces to lower minting costs by deferring blockchain certification until the first sale. In response to the call for further research on emerging technologies in operations management, we explore how this policy affects the net sales performance of existing sellers in the NFT marketplaces. Based on transaction cost economics (TCE) and the literature about different IP protection methods, we distinguish between lazy- and regular-minted NFTs by their differential transaction costs and utilize the staggered difference-in-differences (DID) method to conduct our analysis. We find that lazy minting adoption significantly boosts the net sales performance of existing sellers. This is attributed to their cost-adaptive IP protection behavior. Specifically, they achieve this by minting more NFTs with a larger proportion of style-consistent NFTs through lazy minting, while strategically employing regular minting for style-breaking NFTs, which is contingent upon their reputation. Our study has important theoretical and practical implications for operations management under the emerging technological revolution."
What doesn't kill you makes you stronger? Evidence from vampire attacks on decentralized exchange and non-fungible token marketplace,Xi Zhao,25 December 2024,Journal of Operations Management,,/doi/10.1002/joom.1343,"AbstractWe examine the impact of vampire attack, a unique platform entry strategy in the blockchain ecosystem, on the operational performance of the incumbent platform. During the vampire attack period, the entrant (attacker) clones the incumbent platform and offers tokenized incentives to entice users away from the incumbent. Prior studies offer little insight into the impact of vampire attack strategy because of its uniqueness in platform cloning, tokenized incentives, and targeted attacks. We implement a quasi-experimental design by leveraging the first and most famous vampire attack launched by SushiSwap (the attacker) against Uniswap (the incumbent). We examine both the deposit-side and exchange-side impacts of the vampire attack on the operational performance of the liquidity pools on Uniswap. Surprisingly, we find that the vampire attack has no significant effect on the liquidity provision on the deposit side. Even more surprisingly, the vampire attack significantly increases the incumbent's trading volume on the exchange side. We further uncover the underlying mechanisms contributing to these intriguing results. We also demonstrate the efficacy of the novel tokenized incentives strategy. We show the generalizability of our findings by examining an alternative vampire attack event in the context of non-fungible token marketplaces. Our study offers significant contributions to the literature on the implications of blockchain on platform operations and platform competition in operations management."
How to Mitigate Misinformation Diffusion on Blockchain-Based Decentralized Social Network Platforms? Insights From an Agent-Based Simulation Model,Onkar S. Malgonde,21 July 2025,Journal of Operations Management,,/doi/10.1002/joom.70007,"ABSTRACTAlthough the spread of misinformation on centralized social media platforms has received significant attention, few studies compare centralized and decentralized platforms, and how to mitigate misinformation diffusion in newly emerging blockchain-based decentralized social network platforms. We study misinformation diffusion between the decentralized and the centralized platforms and identify three decentralized governance mechanisms to mitigate the spread of misinformation in decentralized networks: user flagging, user article ratings, and user reputation. Our empirical experiments using agent-based simulations leveraging real-world data from two platforms reveal two findings. First, comparing misinformation diffusion between the decentralized Steemit and the centralized Pokec platforms suggests that in the absence of any mitigation mechanisms, misinformation in decentralized platforms affects more users, at faster rates, and reaches shorter distance from the misinformation initiating user. Second, within the decentralized platforms, misinformation affects fewer users, at slower rates, and reaches shorter distance from the misinformation initiating user in the presence of mitigating mechanisms than in their absence. We discuss the implications of these results both for the understanding of misinformation diffusion and for the governance of decentralized social network platforms."
Leveraging Strategic Demand Variability: The Role of Lead-Time Measurement,Rajan Suri,02 July 2025,Journal of Operations Management,,/doi/10.1002/joom.70005,
From the Boardroom to the Jobsite: Female Board Representation and Workplace Safety,Yoonseock Son,29 April 2025,Journal of Operations Management,,/doi/10.1002/joom.1370,"ABSTRACTContributing to emerging research on corporate governance and operations management, our study examines the connection between board diversity and workplace safety. We propose that boards with a higher representation of female directors prioritize and thus enhance workplace safety due to women's distinct social-cognitive perspectives on stakeholders, risk avoidance, and regulatory compliance. We also consider two conditions that may strengthen the relationship between female board representation and workplace safety: (1) the power of the female directors on the board, which may cause them to speak out more, and cause others to heed their perspectives; (2) accountability pressures faced by the board, which may increase board member epistemological motivation (the willingness to invest effort to fully understand the board's tasks and decisions being made). Analyzing a unique dataset that covers 1442 firm-year observations across 266 firms, we show that female board representation improves workplace safety when women have more power and when boards face greater accountability pressures. In an empirical extension, we examine how the representation of racial/ethnic minority directors impacts workplace safety and the synergistic effect of female and minority board representation. Our findings deepen our understanding of how board diversity interacts with situational factors to influence operational outcomes."
Strange Dance Partners: Supply Chain Cyberattacks and Chained Vulnerability,Seongkyoon Jeong,06 May 2025,Journal of Operations Management,,/doi/10.1002/joom.1374,"ABSTRACTThe concept of “chained vulnerability” addresses the cyberattack risks for organizations through interconnected internal and external actors (e.g., employees and suppliers). As organizational defenses and tactics of antagonistic actors (e.g., hackers) adapt to emerging conditions, certain actors of organizations become compromised as entry points into the targeted organizations. A disruption (i.e., COVID-19) induces operational changes (i.e., digital transformation), and we study the co-evolution of attacks and defenses as if the antagonistic actors, organizations, and their internal and external actors are engaged in a dance together. Building on routine activity theory, our study theorizes the adaptive target suitability where the properties of actors, the types of actors involved, and the consequential phases co-evolve following the disruption. We leverage the COVID-19 pandemic as the empirical context and use a novel dataset of 3497 publicly reported cyber breaches. Analyses reveal that cyberattacks initially focused on internal actors (i.e., deception-based attacks on employees) and then shifted to external actors (i.e., system vulnerability-based attacks on digital infrastructure providers and product suppliers). Semi-structured interviews with experts (e.g., hackers and cybersecurity managers) and subsequent econometric analyses elucidate how strategic interactions between dance partners lead to disruptions that dynamically reshape the landscape of chained vulnerability."
"Analytics Capability, Supply Chain Capabilities, and Operational Performance: A Meta-Analytic Investigation",Alok Raj,26 May 2025,Journal of Operations Management,,/doi/10.1002/joom.1376,"ABSTRACTHow does the development of Analytics Capability (AC) of a firm influence its supply chain performance? With increasing numbers of firms adopting data analytics to enhance their supply chains and overall performance, this question has become particularly important. To answer the question, this study proposes and tests three dominant supply chain capabilities (integration, flexibility, and resilience) as key mechanisms through which AC is linked with operational performance. We use 405 effect sizes reported in 174 prior empirical studies based on data gathered from 104,296 informants to draw insights using a meta-analytic structural equation modeling approach. The theory developed herein contributes to the literature by demonstrating thatintegration, flexibility,andresiliencemediate the association between AC and operational performance, which in turn affects customer service performance. Specifically, a substantial degree of variance in the effects of AC on operational performance is mediated by integration, flexibility, and resilience, respectively. We also find that the effect size for the association between AC and operational performance is higher in developing economies, while the link between operational performance and customer service performance is higher in developed economies. Our analyses are robust to several empirical challenges, including (a) common method bias, (b) outliers, (c) endogeneity, and (d) journal quality, attesting to the stability of the findings. Overall, our results suggest that supply chain integration, flexibility, and resilience are key domains of managerial and theoretical focus for implementing firms' data analytics initiatives, reinforcing the role of the supply chain in leveraging data analytics capabilities."
"Prescribers Under Pressure? An Examination of Healthcare Policy, Prescribing Workload, and Competition on Opioid Prescribing",Justin T. Kistler,12 June 2025,Journal of Operations Management,,/doi/10.1002/joom.70003,"ABSTRACTDespite the daunting societal and financial impacts of the opioid crisis, extant research offers only a partial understanding of it, particularly regarding the role of healthcare policy. Accordingly, grounded in institutional theory, we examined how a policy that monitors and financially incentivizes patient satisfaction with pain management during a hospital stay affected opioid prescribing behavior of frontline workers (i.e., prescribers). Leveraging 43 months of opioid prescribing data, our research reveals that the introduction of such a policy is associated with higher opioid prescribing intensity. Furthermore, our results reveal that the policy's unintended consequences were intensified under high levels of prescribing workload and market competition. These findings augment the understanding of the negative impacts of the former and unveil an unfavorable corollary to the positive impacts of the latter. We complemented these results with a qualitative study that revealed the presence of coercive, mimetic, and normative pressures and the influence of prescribing workload and market competition in the prescribing context, instilling confidence in our theorizing, results, and contributions. Our study culminates in prescriptive implications for policymakers, prescribers, and healthcare leaders."
Partner Similarity and Crossover Product Development: Evidence From the PC Game Market,Seongkyoon Jeong,08 June 2025,Journal of Operations Management,,/doi/10.1002/joom.70002,"ABSTRACTThis study addresses a critical gap in understanding the development of crossover products, particularly in the context of collaborative product development within the PC game market's supply chain. Traditionally, firms have focused on incorporating common product characteristics from a single market segment (e.g., genre) to minimize potential penalties associated with ambiguous product identities. However, recent trends show that “crossover” products, those that integrate distinctive features from multiple segments, have emerged due to their superior performance. Developing such innovative products requires profound expertise across multiple market segments, especially when supply chain partners collaborate. While prior research has explored the market performance of crossover products, it has offered limited understanding of the conditions required for their development. To address this gap, we propose a theoretical framework grounded in the input–output perspective of operations management, which examines how portfolio similarity between partners influences the ease of expertise reconfiguration and the breadth of segment-spanning expertise needed for crossover product development. Our findings reveal an inverted U-shaped relationship between portfolio similarity and the degree of crossover, suggesting that moderate similarity fosters the most effective reconfiguration of expertise. Further, we find that collaboration experience with the partner moderates the inverted U-shaped relationship."
Taking Turns Leading? Rotational Leadership in New Product Development Projects With Supplier Involvement,Tingting Yan,15 June 2025,Journal of Operations Management,,/doi/10.1002/joom.70000,"ABSTRACTDespite the potential value of involving suppliers in buyers' new product development (NPD) projects, there are challenges in integrating distributed resources and actions across organizational boundaries. Insight from theintra-organizational leadership literature suggests that an effectiveinter-organizational leadership model could help address project-level coordination challenges. Adopting an agency theory view complemented by role theory, this study examines the antecedents and outcomes of rotational leadership (i.e., shifting leadership roles in a process) in a buyer NPD project involving suppliers. The results indicate a U-shaped relationship between rotational leadership and project performance by analyzing a paired sample of quantitative and qualitative data for 279 NPD projects. In a post hoc qualitative comparative analysis (fsQCA), this study triangulates quantitative results using interview data, showing that buyers adopt boundary buffering to address potential rotational leadership risks while achieving high project performance. Both buyer risk-taking and supplier relationship-specific investments contribute to the emergence of rotational leadership. These results enrich supplier involvement in the NPD literature by demonstrating (1) when rotational leadership emerges and (2) how it affects project performance. The findings also provide managerial implications for leadership role arrangements and boundary-buffering decisions in the context of collaborative innovation in the supply chain."
Generative AI and Empirical Research Methods in Operations Management,Timofey Shalpegin,05 May 2025,Journal of Operations Management,,/doi/10.1002/joom.1371,
Estimation Using Marginal Competitor Sales Information,Kalyan Talluri,19 March 2025,Journal of Operations Management,,/doi/10.1002/joom.1359,"ABSTRACTAn abiding preoccupation for firms is understanding how customers value their products versus competitors' products. This is difficult to quantify and estimate from data as, even if competitor prices are public information, their sales are typically unobservable. However, in some industries, most prominently the hotel industry, third-party information brokers collect and supply aggregate competitor sales information. In the hotel industry, these reports from Smith Travel Research, popularly known as STR reports, are widely subscribed to. Hotels participate by reporting their sales information and, in turn, obtain access to marginal competitor sales data, in the form of daily occupancy percentage, albeit aggregated across groups and lengths-of-stay. Despite its availability, this data is not widely incorporated into revenue management estimation, likely due to the lack of robust models and methodologies. In this paper, focusing mainly on the hotel industry, we develop a constrained maximum likelihood method (constrained by moment conditions) to overcome the following significant challenges in estimation of a market share model with a competitor attractiveness factor: (i) competitor data is aggregated across multiple lengths-of-stay with varying demand characteristics; (ii) no-purchase data is unobservable, preventing tracking of customers who choose neither the focal firm's (we refer to as our) product nor the competitor's product; (iii) private (unobserved) group sales of competitors prior to retail sales reduce competitor capacity and influence their subsequent prices; and finally, (iv) maximizing the partial-information likelihood function is intractable. We first evaluate our method through Monte Carlo simulations on synthetic data generated under a generalized Nash competition model. In these simulations, our method accurately recovers the true parameters to a close degree in almost all cases, exploiting the marginal competitor data. Next, we apply the method to real-world hotel booking data and benchmark its performance against alternative approaches from the network tomography and revenue management literature."
